"id","x_avg","y_avg","z_avg","vb_avg","x_stddev","y_stddev","z_stddev","vb_stddev","x_var","y_var","z_var","vb_var","x_rms","y_rms","z_rms","vb_rms"
"3","138.16","172.819","284.138","0.00041","9.15912","11.2477","16.83","1.21931","83.8894","126.51","283.25","1.48672","31.665","40.655","49.635","2.91225"
"1","100.755","147.404","261.313","-0.01537","9.35072","10.671","14.4962","1.49336","87.436","113.87","210.14","2.23012","26.3235","34.175","44.29","5.0441"
"3","137.939","169.893","282.159","0.03567","9.00535","12.6826","14.6923","1.1873","81.0963","160.848","215.865","1.40967","27.16","37.07","47.195","3.71245"
"3","138.476","172.688","286.037","-0.01251","8.60959","11.5854","17.1298","1.28635","74.125","134.223","293.43","1.6547","28.385","32.875","54.675","3.88805"
"2","112.115","156.606","278.072","0.03113","11.3087","14.709","22.8461","1.43158","127.886","216.355","521.945","2.04943","33.0385","42.79","70.255","4.1202"
"0","94.4597","138.127","246.114","-0.04127","5.51497","8.86862","12.7932","3.55717","30.4148","78.6525","163.665","12.6535","17.8545","25.78","34.29","9.60715"
"3","138.448","175.069","284.739","0.01099","9.19951","9.87282","14.9278","1.27118","84.6309","97.4725","222.84","1.6159","26.25","26.39","54.37","3.57805"
"2","111.442","150.985","268.233","0.04442","10.9854","14.6405","20.076","1.336","120.68","214.345","403.045","1.78489","31.209","43.25","66.665","3.8453"
"1","100.491","148.658","266.217","0.01466","10.2939","11.4001","13.3796","1.53239","105.964","129.962","179.015","2.34822","26.0965","33.03","41.465","5.05175"
"1","102.067","154.61","271.58","0.01441","9.51711","11.5931","16.3764","1.62037","90.5753","134.4","268.185","2.62561","27.0135","33.255","57.27","4.3157"
"2","113.301","155.965","275.599","-0.01852","10.8258","14.032","22.1044","1.45244","117.198","196.898","488.605","2.10957","30.596","42.79","64.91","4.18125"
"3","138.535","175.508","287.041","-0.0323","11.2538","11.8756","16.6768","1.25704","126.648","141.03","278.115","1.58014","33.88","35.395","51.09","3.3948"
"0","95.7323","152.43","262.575","0.00352","6.30311","9.78315","11.4989","3.61566","39.7292","95.71","132.225","13.073","16.1005","26.925","35.585","11.365"
"1","102.249","154.226","270.32","-0.03036","9.89365","11.7365","16.3193","1.51862","97.8844","137.745","266.32","2.3062","26.628","33.03","56.275","4.81655"
"1","102.315","153.416","272.322","0.02035","10.0367","11.1918","13.6525","1.47477","100.736","125.257","186.39","2.17496","27.8495","31.58","39.325","4.43325"
"1","102.182","155.854","274.013","-0.07307","10.503","12.0637","15.3175","1.63366","110.313","145.533","234.625","2.66885","27.166","33.255","46.81","5.4717"
"0","95.4518","152.899","264.163","0.02456","6.23458","9.38856","12.6529","4.042","38.8699","88.145","160.095","16.3378","19.841","25.935","35.125","10.1719"
"1","101.46","152.142","267.58","0.00062","10.3719","11.8539","14.4349","1.6351","107.576","140.515","208.365","2.67354","32.5835","34.17","47.04","5.12655"
"0","93.3203","146.607","254.136","0.00816","6.01701","9.88724","11.1609","3.71031","36.2044","97.7575","124.565","13.7664","17.551","30.895","32.61","11.397"
"0","94.0289","136.99","243.332","0.00688","6.0425","9.2782","10.7009","3.52839","36.5118","86.085","114.51","12.4495","17.856","29.52","31.46","10.1753"
"1","100.377","147.844","263.407","-0.02323","10.8523","10.5621","13.5479","1.54135","117.773","111.558","183.545","2.37575","32.964","28.225","40.775","4.18125"
"1","100.994","149.901","264.446","0.01402","10.5411","11.6763","13.9641","1.54794","111.115","136.335","194.995","2.39612","33.956","33.1","35.97","4.5936"
"1","100.219","147.334","262","0.00999","9.74171","9.83641","15.118","1.66147","94.901","96.755","228.555","2.76047","27.854","27.155","47.96","4.46535"
"0","96.0644","145.56","254.915","-0.02689","6.29671","10.5991","13.3645","3.83167","39.6486","112.34","178.61","14.6817","14.1925","28.22","39.71","11.5545"
"0","93.9239","138.047","246.163","-0.07277","6.73359","9.24243","10.0295","3.54671","45.3413","85.4225","100.59","12.5792","20.524","26.925","28.255","11.3435"
"1","101.731","150.278","265.396","-0.01495","9.73575","10.756","14.3459","1.40892","94.7848","115.692","205.805","1.98506","28.0025","30.665","47.495","4.64245"
"1","99.9609","145.545","260.431","-0.00511","10.1797","10.8001","14.5229","1.56956","103.627","116.643","210.915","2.46351","29.227","36.23","38.945","4.0744"
"0","93.8005","137.519","245.711","-0.02122","6.68361","10.1156","11.1913","3.7143","44.6706","102.325","125.245","13.796","19.3045","28.375","32.53","10.5907"
"2","111.549","155.735","272.706","-0.08986","11.2502","14.9792","22.6163","1.56525","126.567","224.378","511.495","2.45","38","43.1","70.025","4.6058"
"0","94.2797","145.56","255.777","-0.04038","6.34891","10.1612","12.0354","3.88803","40.3086","103.25","144.85","15.1168","17.1695","28.985","34.825","11.0856"
"3","138.141","164.058","270.646","-0.00819","8.52859","10.3033","14.1138","1.06691","72.7368","106.158","199.2","1.13829","21.52","31.58","38.715","3.09095"
"1","101.895","148.913","264.357","0.02562","9.27616","9.94673","13.5266","1.62244","86.0472","98.9375","182.97","2.63232","22.892","28.22","34.285","4.89445"
"1","101.534","151.878","268.517","-0.00856","10.6916","11.4384","15.7375","1.54418","114.31","130.837","247.67","2.38448","34.186","32.725","45.135","4.3065"
"3","137.722","172.117","285.629","0.00907","10.1097","11.1425","18.0208","1.26382","102.206","124.155","324.75","1.59724","31.21","35.01","55.365","3.7934"
"1","100.506","148.953","263.507","-0.01944","10.3217","10.8729","13.5639","1.54615","106.538","118.22","183.98","2.39056","29.528","31.12","39.325","4.6623"
"2","111.917","158.064","278.257","-0.05721","10.8451","13.6948","21.34","1.52143","117.616","187.548","455.395","2.31474","35.4075","39.36","58.265","4.3126"
"2","114.102","157.16","273.722","-0.04055","11.1734","14.9922","22.6053","1.38223","124.846","224.768","511","1.91056","33.1155","47.52","61.015","4.28665"
"0","93.8969","143.717","255.321","-0.01329","5.59494","10.3292","13.0386","3.92565","31.3034","106.692","170.005","15.4107","16.711","30.205","37.11","10.76"
"2","110.421","154.551","276.315","0.02217","10.8911","15.1651","23.4461","1.50462","118.616","229.98","549.72","2.26387","32.6595","38.745","65.9","4.3569"
"1","100.546","148.664","260.66","-0.00777","9.70406","11.4642","15.0975","1.5767","94.1688","131.428","227.935","2.48598","26.7065","32.34","50.555","5.2274"
"2","112.524","154.041","270.627","0.0151","9.44598","14.5483","21.7628","1.39648","89.2265","211.652","473.62","1.95016","26.633","38.745","62.925","4.80585"
"2","111.549","157.016","277.476","0.02037","10.6328","13.8297","21.7997","1.3689","113.056","191.26","475.225","1.8739","30.367","36.305","74.53","3.78575"
"0","96.7828","145.759","254.378","-0.08939","6.85252","10.6911","11.7486","3.7017","46.957","114.3","138.03","13.7026","20.2225","27.535","36.27","9.44375"
"2","112.024","159.103","281.529","-0.06071","9.96814","13.2879","20.6325","1.49816","99.3638","176.568","425.7","2.24448","28.8425","42.025","62.465","4.13395"
"1","102.142","153.149","272.945","-0.07324","10.4257","10.3859","15.6093","1.53403","108.696","107.868","243.65","2.35325","28.766","33.945","43.145","4.30955"
"2","112.268","157.572","280.861","0.03843","9.57875","13.6859","22.0027","1.48507","91.7524","187.303","484.12","2.20542","27.926","34.325","62.39","4.34315"
"2","111.349","159.012","282.253","-0.00528","10.2364","15.0898","21.6313","1.52668","104.784","227.702","467.915","2.33077","29.8355","43.935","66.28","4.49585"
"1","101.951","152.309","269.007","-0.0251","10.9868","10.6435","14.0656","1.47395","120.71","113.285","197.84","2.17253","32.584","30.66","46.425","4.02705"
"0","94.437","138.185","240.408","-0.04713","6.07994","8.7425","12.0144","3.83389","36.9656","76.4313","144.345","14.6987","16.6365","25.475","34.975","13.375"
"2","112.825","153.186","270.918","-0.01789","11.6428","14.4192","22.7018","1.41974","135.555","207.913","515.37","2.01567","29.6835","37.07","70.18","4.28055"
"3","136.171","162.653","272.195","-0.01451","9.38016","11.2398","13.5936","1.08289","87.9874","126.332","184.785","1.17265","29.455","32.57","37.415","3.0436"
"2","113.494","156.786","276.117","0.00515","11.8321","16.4273","22.7989","1.51121","139.999","269.858","519.79","2.28377","39.07","51.635","61.855","4.9586"
"2","110.907","152.925","271.189","-0.06668","9.98917","13.3522","20.3784","1.35187","99.7835","178.28","415.28","1.82756","27.85","37.985","64.525","3.93385"
"1","100.631","147.599","260.736","-0.00047","9.1764","11.2471","13.4218","1.69306","84.2063","126.497","180.145","2.86647","24.418","37.455","39.63","4.6852"
"0","93.5496","142.763","252.955","-0.0176","6.63052","10.3259","14.2132","4.24166","43.9637","106.624","202.015","17.9917","18.923","29.445","40.625","14.439"
"2","111.541","152.051","271.349","-0.06013","10.4522","14.4104","22.7364","1.56484","109.247","207.66","516.945","2.44872","27.852","43.095","70.635","4.40575"
"0","96.1242","153.358","264.432","-0.08869","6.97478","11.0281","11.9491","4.06377","48.6475","121.62","142.78","16.5142","19.458","30.66","38.945","11.878"
"3","138.501","171.691","281.165","0.0308","9.46639","11.0619","15.2181","1.09311","89.6125","122.365","231.59","1.1949","32.89","33.56","52.075","3.1077"
"1","100.624","146.738","258.365","0.02334","9.91662","11.168","14.4574","1.56957","98.3394","124.725","209.015","2.46354","27.319","35.47","40.93","4.44545"
"1","102.375","156.675","272.314","0.01379","10.7375","10.4094","14.3038","1.54081","115.294","108.355","204.6","2.3741","30.445","29.44","40.55","4.6623"
"0","96.5466","146.042","255.228","0.00708","6.88332","11.2249","12.5058","3.41315","47.3802","125.997","156.395","11.6496","17.8545","29.825","39.325","9.63755"
"0","95.7314","150.079","259.445","-0.02783","6.48882","10.755","10.5328","3.66208","42.1048","115.67","110.94","13.4108","17.8545","31.655","30.24","10.3203"
"3","139.59","174.794","283.954","-0.00681","9.98499","11.7818","16.4107","1.25386","99.7","138.81","269.31","1.57216","31.055","30.735","55.745","3.37645"
"3","138.749","168.691","279.414","0.0386","10.1037","12.9926","18.1616","1.28424","102.085","168.807","329.845","1.64928","45.553","44.62","53.985","3.6804"
"3","137.811","166.385","276.241","-0.01094","10.727","12.2666","16.6744","1.17943","115.068","150.47","278.035","1.39107","32.58","35.395","47.115","3.35205"
"1","101.167","150.338","264.658","0.00177","10.2688","11.1977","16.0767","1.51218","105.448","125.387","258.46","2.2867","27.166","33.105","41.925","5.1586"
"0","94.545","139.126","247.624","-0.00565","6.61768","10.4284","10.872","3.56584","43.7937","108.753","118.2","12.7152","17.7025","29.9","31.84","8.8436"
"0","95.5054","144.106","257.147","0.0282","6.45838","11.5925","14.5509","4.0459","41.7106","134.385","211.73","16.3693","21.8225","32.8","40.705","11.3055"
"3","140.08","175.146","281.183","0.03926","8.29152","10.2831","15.173","1.14282","68.7493","105.743","230.22","1.30604","24.19","33.41","45.815","3.56735"
"3","138.645","172.867","280.875","0.08477","8.66092","10.7049","14.8788","1.19949","75.0115","114.595","221.38","1.43879","27.545","30.665","42.99","3.13825"
"2","113.01","153.83","270.759","0.00765","10.8377","15.3281","22.7649","1.43046","117.457","234.95","518.24","2.04622","32.7345","42.025","69.11","3.969"
"3","138.476","169.315","280.346","-0.00599","10.5487","10.1367","14.4298","1.21342","111.274","102.753","208.22","1.47238","33.1165","31.96","46.96","3.491"
"2","113.248","159.516","276.354","-0.04587","10.5041","14.1134","20.554","1.44866","110.335","199.188","422.465","2.09862","38.153","37.3","59.03","4.6287"
"1","102.434","156.118","272.801","-0.02376","10.0123","10.3141","14.5985","1.38884","100.245","106.38","213.115","1.92888","28.843","29.365","44.29","3.4055"
"1","101.968","153.209","271.533","0.02592","10.4796","10.2369","16.7417","1.48137","109.821","104.795","280.285","2.19444","28.6155","27.385","47.73","4.65775"
"1","101.394","153.119","269.165","-0.04043","10.6934","11.028","14.1944","1.53323","114.348","121.618","201.48","2.35078","35.406","30.585","41.005","3.96745"
"2","110.057","156.574","278.896","-0.04234","11.2211","15.9798","23.1172","1.40161","125.913","255.352","534.405","1.96451","30.9025","45.385","72.16","4.14005"
"1","102.032","152.617","270.051","-0.01643","9.89037","10.6583","14.5788","1.51916","97.8194","113.6","212.54","2.30784","29.225","38.365","39.555","4.2286"
"2","111.715","153.568","272.251","-0.02397","10.0458","12.4225","21.9019","1.43251","100.918","154.318","479.695","2.05209","32.966","39.66","65.065","4.0408"
"2","111.965","157.121","279.863","-0.10794","10.5203","14.1376","21.0761","1.48004","110.676","199.872","444.2","2.19051","31.667","38.215","59.715","4.00565"
"2","111.644","154.87","275.238","0.02116","9.78347","13.9359","22.147","1.56177","95.7162","194.21","490.49","2.43913","26.019","36.765","64.37","4.17515"
"1","100.488","147.154","258.94","-0.02979","10.2326","10.7416","14.7958","1.62894","104.707","115.382","218.915","2.65344","34.797","32.11","46.125","4.73715"
"3","138.685","172.693","281.173","0.0101","10.2485","11.7675","14.1248","1.17759","105.033","138.475","199.51","1.38672","35.325","41.495","46.43","3.22375"
"2","113.04","158.299","277.303","-0.02332","9.36049","13.6007","19.6984","1.2437","87.6188","184.98","388.025","1.5468","30.825","41.115","53.375","3.8346"
"0","94.6283","145.036","249.198","-0.04855","6.3101","10.1151","13.1807","3.64641","39.8174","102.315","173.73","13.2963","19.2275","27.535","44.06","9.98565"
"0","95.5893","140.437","246.958","0.06851","6.73407","10.1443","12.1248","3.79177","45.3477","102.906","147.01","14.3775","21.2905","26.16","37.19","11.1405"
"3","137.502","173.204","282.834","-0.05454","10.46","12.1868","17.4736","1.23836","109.412","148.518","305.325","1.53353","31.895","33.945","60.785","3.41465"
"1","100.634","146.542","259.622","-0.03372","10.0414","11.1802","15.1213","1.5597","100.83","124.997","228.655","2.43266","29.833","34.325","50.625","4.81655"
"2","111.279","151.598","267.78","-0.11056","10.5083","14.4887","21.2266","1.43869","110.425","209.923","450.57","2.06982","28.234","44.32","78.805","5.1052"
"3","138.335","167.608","278.353","-0.05689","9.6084","12.3778","16.9211","1.2612","92.3213","153.21","286.325","1.59062","33.12","38.975","52.995","3.33985"
"1","100.813","148.355","263.7","0.03998","9.7662","10.395","15.1268","1.61348","95.3788","108.055","228.82","2.60331","29.987","33.41","48.34","5.39535"
"0","95.2274","140.363","247.869","0.00928","5.98432","9.14255","11.6187","3.8485","35.8121","83.5863","134.995","14.8109","16.8615","27.005","34.515","10.7445"
"3","138.677","178.667","287.849","0.00934","9.29708","10.0937","15.0192","1.19579","86.4357","101.882","225.575","1.42991","26.245","29.37","39.785","3.75215"
"1","101.89","155.766","273.381","0.01572","10.3406","11.3417","16.0184","1.50967","106.927","128.635","256.59","2.27912","33.1915","34.86","46.2","5.4671"
"0","95.4979","138.73","247.003","0.06505","6.67324","9.27321","10.7322","3.81591","44.5321","85.9925","115.18","14.5612","18.0105","24.18","33.065","11.412"
"3","139.692","176.27","290.24","-0.00502","8.90112","11.9633","15.911","1.21249","79.23","143.12","253.16","1.47013","23.96","35.165","56.28","3.29555"
"3","138.392","170.875","284.174","-0.02167","8.98012","12.2742","14.4924","1.25464","80.6425","150.655","210.03","1.57412","27.015","34.555","42.765","3.9232"
"1","99.5964","146.517","260.47","0.00485","11.0494","11.579","15.0874","1.48147","122.09","134.072","227.63","2.19475","31.591","35.7","45.435","4.2653"
"2","111.037","154.603","276.439","0.00172","10.4533","14.3912","22.0062","1.48634","109.271","207.107","484.275","2.20922","33.8775","41.72","56.2","4.69285"
"2","112.826","154.326","272.435","-0.08233","10.7005","14.7361","21.8015","1.45772","114.5","217.152","475.305","2.12494","32.7325","41.57","68.88","4.12475"
"1","100.676","147.467","263.043","-0.00433","10.3895","10.9294","14.5363","1.53285","107.942","119.452","211.305","2.34961","29.76","32.035","41.92","4.02095"
"0","96.636","150.464","262.163","0.01465","6.02973","10.7953","12.3578","3.7936","36.3577","116.537","152.715","14.3914","17.6245","31.805","34.825","10.913"
"2","112.54","154.67","274.032","-0.05714","9.76228","13.5241","20.5653","1.46601","95.3022","182.9","422.93","2.1492","27.2415","41.035","63.53","4.27745"
"2","113.298","159.416","283.365","0.04468","11.2665","14.5991","21.3052","1.5434","126.934","213.135","453.91","2.3821","34.1835","49.0465","70.175","4.52795"
"1","101.397","153.693","270.634","-0.00679","10.5062","10.1373","14.5241","1.50059","110.381","102.765","210.95","2.25177","30.4465","28.68","45.285","4.4485"
"2","111.522","155.992","275.226","-0.03267","11.254","16.6577","24.482","1.44058","126.653","277.478","599.37","2.07528","27.7775","46.755","69.49","4.392"
"0","96.3333","144.557","250.386","-0.00238","6.11766","11.5898","15.1403","3.62763","37.4257","134.322","229.23","13.1597","18.0865","29.975","42.915","12.385"
"0","94.8857","143.242","251.527","-0.05153","6.10943","10.1137","11.4177","3.80539","37.3251","102.286","130.365","14.481","15.336","29.9","28.41","9.61455"
"3","137.045","163.931","277.572","0.01229","9.76646","10.5764","14.4231","1.19289","95.3838","111.86","208.025","1.42298","31.82","30.28","47.88","3.7262"
"1","101.959","149.009","264.475","-0.01132","10.2155","11.6718","17.8501","1.51419","104.356","136.23","318.625","2.29276","32.1265","38.52","48.72","4.8089"
"1","101.713","152.79","271.56","0.0439","10.4996","11.2099","14.1308","1.69111","110.241","125.662","199.68","2.85986","29.4525","32.795","41.235","5.39535"
"1","101.656","153.004","269.85","-0.02407","10.4259","10.3046","14.0881","1.46713","108.7","106.185","198.475","2.15248","27.086","29.14","41.465","4.5921"
"0","96.8384","154.452","266.982","-0.04966","6.47229","9.13441","11.9197","4.19062","41.8906","83.4375","142.08","17.5613","18.236","28.15","30.395","11.438"
"0","93.7864","137.034","244.06","-0.00853","6.39199","9.78909","11.4125","3.31413","40.8575","95.8262","130.245","10.9834","16.0995","27.84","33.525","9.233"
"1","101.178","152.117","268.422","-0.02621","10.2131","10.6074","16.6724","1.60328","104.307","112.518","277.97","2.57051","28.997","28.83","49.79","4.8288"
"0","95.3637","142.007","246.969","-0.00605","6.43451","10.5128","12.7313","3.2434","41.4029","110.52","162.085","10.5197","18.847","28.3","36.275","10.9375"
"0","95.475","148.355","259.339","0.02151","5.89816","10.5685","13.0931","4.17789","34.7883","111.692","171.43","17.4548","18.923","30.515","38.79","15.294"
"0","96.1945","149.215","259.528","-0.03501","5.90201","11.2462","17.5784","4.39163","34.8338","126.478","309","19.2864","16.1765","32.035","43.225","12.567"
"2","110.791","154.624","273.502","-0.01055","10.943","15.0474","22.4832","1.46843","119.749","226.425","505.495","2.15629","36.243","40.965","64.755","4.43475"
"3","139.26","165.245","272.899","0.04184","8.90687","10.0373","14.1594","1.06884","79.3323","100.747","200.49","1.14242","30.365","28.295","40.855","2.7504"
"1","100.054","145.402","260.593","-0.01415","10.571","11.7781","13.9445","1.56405","111.746","138.723","194.45","2.44625","31.364","31.88","43.45","4.38285"
"3","137.228","163.419","277.271","-0.01775","9.31464","10.4514","13.2342","1.19266","86.7625","109.232","175.145","1.42244","26.555","31.5","41.465","3.99955"
"3","140.171","166.449","274.707","-0.01607","9.24111","10.0215","14.4109","1.22648","85.3981","100.43","207.675","1.50425","32.81","29.06","43.145","3.7613"
"3","139.96","177.103","289.386","0.01988","8.56653","9.88269","15.1453","1.09883","73.3854","97.6675","229.38","1.20743","23.425","30.055","42.61","3.46355"
"3","138.339","164.51","272.455","0.02061","9.66193","10.125","15.1699","1.25797","93.3529","102.515","230.125","1.58248","25.56","31.655","47.5","3.70785"
"2","109.547","151.735","271.764","-0.01743","10.024","14.9901","22.3104","1.53854","100.48","224.702","497.755","2.36712","26.936","40.125","63.685","5.63965"
"2","113.64","154.798","270.688","-0.03235","9.52121","14.2523","22.4075","1.4208","90.6535","203.128","502.095","2.01868","25.6395","41.955","62.695","4.3141"
"0","94.8687","139.78","245.308","0.02405","6.38235","9.94604","10.9747","3.59995","40.7344","98.9238","120.445","12.9596","19.916","28.83","33.295","10.6502"
"1","100.53","147.338","263.648","0.00217","9.89829","10.1993","15.0761","1.59383","97.9761","104.025","227.29","2.54028","26.552","29.515","45.97","4.3309"
"1","101.249","153.232","272.578","-0.00179","9.83699","10.8339","15.3698","1.61034","96.7664","117.372","236.23","2.59319","38.914","35.625","44.825","4.52945"
"1","102.387","154.942","272.719","0.01641","10.5866","11.2273","15.6865","1.52255","112.077","126.052","246.065","2.31816","30.5205","29.9","42.305","4.10185"
"1","100.363","146.572","260.465","-0.05196","11.3932","11.5865","14.7251","1.51884","129.806","134.247","216.83","2.30689","33.8025","35.62","39.4","5.11745"
"3","136.451","164.783","274.585","-0.03309","10.814","12.1035","17.6727","1.27104","116.942","146.495","312.325","1.61554","29.15","37.605","63.15","4.0209"
"2","112.237","152.464","269.987","-0.02672","8.80653","13.4855","20.5016","1.37076","77.555","181.857","420.315","1.87899","29.606","39.435","57.425","4.23625"
"1","101.164","149.834","264.515","-0.03887","10.7172","11.9303","17.5139","1.43023","114.858","142.333","306.735","2.04557","26.9355","34.705","53.605","4.45925"
"0","97.3975","153.356","263.179","-0.04142","6.505","9.97397","15.4816","3.96837","42.3151","99.48","239.68","15.748","18.923","29.595","39.71","12.046"
"0","94.988","143.945","252.588","0.08241","6.38986","10.5833","13.5687","3.64133","40.8303","112.006","184.11","13.2593","18.922","30.965","46.885","10.441"
"3","139.368","175.161","287.381","-0.02333","8.11157","10.0156","14.1563","1.20203","65.7975","100.312","200.4","1.44487","25.945","28.525","41.615","3.83465"
"0","95.3872","140.848","245.893","-0.02353","6.05471","9.7646","10.8409","3.52491","36.6596","95.3475","117.525","12.425","17.094","29.215","39.555","10.2102"
"3","139.581","175.714","287.206","-0.01344","8.12827","10.1163","14.7531","1.11797","66.0687","102.34","217.655","1.24985","28.77","29.52","46.66","3.10005"
"3","137.217","163.264","274.257","-0.03307","9.4334","11.3707","15.0463","1.18339","88.9891","129.292","226.39","1.4004","29.835","35.85","44.44","3.1077"
"3","137.188","163.245","276.875","-0.00477","8.31362","10.1844","13.4145","1.07038","69.1162","103.723","179.95","1.14572","22.355","28.45","39.71","3.03445"
"2","113.034","156.427","276.517","-0.02297","10.9921","15.2127","23.5642","1.54471","120.827","231.428","555.27","2.38613","31.4395","45.615","71.32","4.33245"
"1","101.215","149.521","264.449","-0.01364","10.8319","12.2511","14.5494","1.43693","117.331","150.09","211.685","2.06475","45.248","34.02","38.255","4.6562"
"0","93.3283","135.959","242.73","-0.02708","6.18073","9.12414","11.5512","3.59807","38.2014","83.25","133.43","12.9461","18.162","25.855","34.285","10.603"
"1","101.722","153.558","270.05","0.0072","9.59603","10.0911","14.8327","1.52209","92.0837","101.83","220.01","2.31676","26.4775","27.155","39.555","3.87125"
"1","101.679","153.913","273.358","-0.01222","10.167","10.9157","13.7623","1.49862","103.368","119.152","189.4","2.24586","30.291","29.14","39.4","4.08965"
"2","113.162","157.495","275.161","-0.01884","10.6118","16.1251","21.8938","1.49573","112.611","260.017","479.34","2.2372","31.2085","47.215","53.225","4.4012"
"0","95.1318","137.573","243.773","0.01443","6.27983","8.79226","11.358","3.71098","39.4362","77.3037","129.005","13.7714","20.2205","23.415","31.54","10.4028"
"1","100.16","146.558","260.938","-0.01878","10.2294","10.8066","15.012","1.44816","104.641","116.783","225.36","2.09718","33.726","36.005","51.925","5.3358"
"1","101.621","149.358","262.961","0.01266","10.2419","11.3647","16.7708","1.51629","104.896","129.158","281.26","2.29914","28.537","36.31","48.795","3.92775"
"3","138.325","171.457","285.263","0.00329","9.6568","11.5481","16.4912","1.29246","93.2538","133.357","271.96","1.67046","30.37","40.425","50.705","3.7262"
"1","100.212","148.739","263.587","0.02172","9.94409","12.2371","15.4156","1.52425","98.885","149.747","237.64","2.32335","31.4375","41.19","44.29","3.9705"
"3","137.587","166.516","280.685","0.01342","9.05221","11.692","14.059","1.26329","81.9425","136.702","197.655","1.5959","29.685","35.925","37.34","3.4956"
"3","136.22","163.408","275.147","0.00262","9.35229","9.99587","14.6238","1.22736","87.4653","99.9175","213.855","1.50641","31.21","32.875","40.78","4.46075"
"3","138.746","174.076","286.503","-0.01671","9.62893","11.0588","16.2776","1.33058","92.7163","122.298","264.96","1.77044","33.12","35.315","50.245","3.41925"
"2","112.097","153.374","271.724","-0.02538","10.5301","13.7677","21.8745","1.38704","110.883","189.55","478.495","1.92389","28.3115","46.68","63.915","3.99955"
"3","136.962","169.791","279.742","0.0196","10.5087","12.6859","17.3013","1.16312","110.432","160.932","299.335","1.35285","30.98","35.315","44.135","3.6498"
"3","138.33","172.77","284.029","0.00206","9.57341","12.2224","16.6976","1.12645","91.6502","149.387","278.81","1.26889","31.665","31.12","50.02","3.0451"
"0","94.8604","145.23","255.321","-0.03752","6.46023","11.4659","13.0087","3.40211","41.7346","131.467","169.225","11.5744","16.0245","31.58","37.57","11.6565"
"1","101.711","154.291","272.296","0.01663","9.54417","11.4265","15.1812","1.57932","91.0912","130.565","230.47","2.49426","26.324","30.97","47.04","4.8013"
"1","101.713","155.161","272.754","-0.05031","9.38519","11.2637","14.7843","1.52194","88.0819","126.87","218.575","2.31631","27.1645","34.17","46.2","3.79795"
"3","138.128","173.175","283.174","0.00157","9.02972","11.2162","14.6142","1.18404","81.5358","125.802","213.575","1.40195","25.485","34.4","45.97","3.42075"
"0","93.1321","138.208","248.374","0.0625","5.71438","8.83346","11.8042","3.61701","32.6541","78.03","139.34","13.0828","15.718","27.005","34.515","9.77815"
"1","100.68","149.48","265.565","-0.01416","10.6927","10.4161","14.2951","1.45395","114.334","108.495","204.35","2.11398","37.773","32.265","41.005","4.7005"
"1","99.6109","147.421","263.74","-0.04894","9.01044","11.2472","16.129","1.56885","81.1881","126.5","260.145","2.46128","25.564","33.64","54.9","4.3722"
"0","94.5708","139.18","247.242","-0.05929","6.1754","10.3455","13.8241","4.01583","38.1355","107.029","191.105","16.1269","17.321","27.535","39.095","9.8193"
"2","112.748","160.013","280.971","-0.09718","10.0183","14.4654","22.9414","1.40895","100.367","209.247","526.31","1.98515","30.752","42.105","62.235","4.4638"
"0","94.5692","149.87","258.408","0.03075","5.88977","9.81555","11.8195","4.02525","34.6893","96.345","139.7","16.2026","17.548","30.735","31.31","12.4965"
"3","138.025","171.519","285.628","-0.02337","9.26654","12.422","14.6675","1.32331","85.8688","154.305","215.135","1.75116","30.6","34.325","46.965","3.9568"
"2","113.086","160.747","283.4","-0.02007","9.8904","13.4126","21.7839","1.52294","97.8201","179.898","474.54","2.31934","25.6395","32.95","63.84","4.3141"
"0","92.623","136.822","245.847","0.04116","6.01826","9.3767","10.5861","3.51763","36.2195","87.9225","112.065","12.3737","17.0945","28.15","32.375","9.6942"
"2","111.424","154.115","272.3","-0.05759","10.1019","13.5091","21.6382","1.36015","102.048","182.495","468.21","1.85","29.224","37.83","54.98","3.6208"
"3","135.643","161.883","271.132","-0.00989","9.77185","9.56831","14.4239","1.18865","95.4891","91.5525","208.05","1.41289","39.5255","29.98","42.76","3.24975"
"0","96.8609","151.397","260.968","-0.01429","5.92781","8.97093","11.5629","3.68297","35.139","80.4775","133.7","13.5642","20.145","25.175","33.675","9.62395"
"2","112.113","154.464","271.965","0.00836","10.2334","13.7509","20.3621","1.42166","104.721","189.087","414.615","2.02112","29.529","43.17","56.05","3.6025"
"1","101.422","153.677","270.459","-0.0347","10.1065","11.5353","16.0356","1.53793","102.141","133.062","257.14","2.36523","25.412","36.46","47.65","4.38285"
"3","138.288","175.053","285.471","0.00671","9.04055","10.3906","14.9153","1.1495","81.7315","107.965","222.465","1.32135","31.055","31.35","41.005","3.9858"
"2","112.091","154.954","274.428","0.03946","9.79698","12.7434","19.7698","1.37777","95.9807","162.395","390.845","1.89826","26.0185","35.16","61.4","3.7033"
"2","112.574","152.038","269.536","0.00914","9.80865","13.9728","22.1659","1.41304","96.2095","195.24","491.325","1.99669","27.09","42.485","60.325","4.23015"
"1","102.946","154.756","273.917","0.03037","10.0321","10.4519","16.5629","1.64102","100.642","109.243","274.33","2.69293","31.0565","27.765","54.68","4.7799"
"0","93.9786","147.29","259.058","-0.02658","5.49622","10.4144","14.6352","4.10419","30.2085","108.46","214.19","16.8443","17.244","28.07","44.135","10.276"
